country,year,sex,age,suicides_no,population,HDI for year,gdp_for_year,generation
Antigua and Barbuda,1999,female,75+ years,0,1451,,766198926,G.I. Generation
Antigua and Barbuda,1999,male,15-24 years,0,5845,,766198926,Generation X
Antigua and Barbuda,1999,male,25-34 years,0,7263,,766198926,Generation X
Antigua and Barbuda,1999,male,35-54 years,0,9537,,766198926,Boomers
Antigua and Barbuda,1999,male,5-14 years,0,7805,,766198926,Millenials
Antigua and Barbuda,1999,male,55-74 years,0,3276,,766198926,Silent
Antigua and Barbuda,1999,male,75+ years,0,947,,766198926,G.I. Generation
Antigua and Barbuda,2000,male,55-74 years,1,3333,,830158778,Silent
Antigua and Barbuda,2000,male,35-54 years,1,10033,,830158778,Boomers
Antigua and Barbuda,2000,female,15-24 years,0,6616,,830158778,Generation X
Antigua and Barbuda,2000,female,25-34 years,0,8595,,830158778,Generation X
Antigua and Barbuda,2000,female,35-54 years,0,11040,,830158778,Boomers
Antigua and Barbuda,2000,female,5-14 years,0,8439,,830158778,Millenials
Antigua and Barbuda,2000,female,55-74 years,0,3986,,830158778,Silent
Antigua and Barbuda,2000,female,75+ years,0,1413,,830158778,G.I. Generation
Antigua and Barbuda,2000,male,15-24 years,0,5783,,830158778,Generation X
Antigua and Barbuda,2000,male,25-34 years,0,7177,,830158778,Generation X
Antigua and Barbuda,2000,male,5-14 years,0,7973,,830158778,Millenials
Antigua and Barbuda,2000,male,75+ years,0,938,,830158778,G.I. Generation
Antigua and Barbuda,2001,male,35-54 years,2,10281,,800740259,Boomers
Antigua and Barbuda,2001,female,15-24 years,0,6902,,800740259,Millenials
Antigua and Barbuda,2001,female,25-34 years,0,8425,,800740259,Generation X
Antigua and Barbuda,2001,female,35-54 years,0,11402,,800740259,Boomers
Antigua and Barbuda,2001,female,5-14 years,0,8428,,800740259,Millenials
Antigua and Barbuda,2001,female,55-74 years,0,4037,,800740259,Silent
Antigua and Barbuda,2001,female,75+ years,0,1487,,800740259,Silent
Antigua and Barbuda,2001,male,15-24 years,0,6084,,800740259,Millenials
Antigua and Barbuda,2001,male,25-34 years,0,7071,,800740259,Generation X
Antigua and Barbuda,2001,male,5-14 years,0,7958,,800740259,Millenials
Antigua and Barbuda,2001,male,55-74 years,0,3442,,800740259,Silent
Antigua and Barbuda,2001,male,75+ years,0,980,,800740259,Silent
Antigua and Barbuda,2002,female,15-24 years,0,7196,,814615333,Millenials
Antigua and Barbuda,2002,female,25-34 years,0,8155,,814615333,Generation X
Antigua and Barbuda,2002,female,35-54 years,0,11760,,814615333,Boomers
Antigua and Barbuda,2002,female,5-14 years,0,8408,,814615333,Millenials
Antigua and Barbuda,2002,female,55-74 years,0,4050,,814615333,Silent
Antigua and Barbuda,2002,female,75+ years,0,1547,,814615333,Silent
Antigua and Barbuda,2002,male,15-24 years,0,6416,,814615333,Millenials
Antigua and Barbuda,2002,male,25-34 years,0,6921,,814615333,Generation X
Antigua and Barbuda,2002,male,35-54 years,0,10604,,814615333,Boomers
Antigua and Barbuda,2002,male,5-14 years,0,7980,,814615333,Millenials
Antigua and Barbuda,2002,male,55-74 years,0,3527,,814615333,Silent
Antigua and Barbuda,2002,male,75+ years,0,1024,,814615333,Silent
Antigua and Barbuda,2003,male,55-74 years,1,3594,,855643111,Silent
Antigua and Barbuda,2003,female,15-24 years,0,7454,,855643111,Millenials
Antigua and Barbuda,2003,female,25-34 years,0,7831,,855643111,Generation X
Antigua and Barbuda,2003,female,35-54 years,0,12129,,855643111,Boomers
Antigua and Barbuda,2003,female,5-14 years,0,8423,,855643111,Millenials
Antigua and Barbuda,2003,female,55-74 years,0,4054,,855643111,Silent
Antigua and Barbuda,2003,female,75+ years,0,1583,,855643111,Silent
Antigua and Barbuda,2003,male,15-24 years,0,6730,,855643111,Millenials
Antigua and Barbuda,2003,male,25-34 years,0,6734,,855643111,Generation X
Antigua and Barbuda,2003,male,35-54 years,0,10997,,855643111,Boomers
Antigua and Barbuda,2003,male,5-14 years,0,8061,,855643111,Millenials
Antigua and Barbuda,2003,male,75+ years,0,1068,,855643111,Silent
Antigua and Barbuda,2004,male,55-74 years,1,3665,,919577148,Silent
Antigua and Barbuda,2004,male,35-54 years,1,11406,,919577148,Boomers
Antigua and Barbuda,2004,female,15-24 years,0,7648,,919577148,Millenials
Antigua and Barbuda,2004,female,25-34 years,0,7531,,919577148,Generation X
Antigua and Barbuda,2004,female,35-54 years,0,12492,,919577148,Boomers
Antigua and Barbuda,2004,female,5-14 years,0,8488,,919577148,Millenials
Antigua and Barbuda,2004,female,55-74 years,0,4088,,919577148,Silent
Antigua and Barbuda,2004,female,75+ years,0,1590,,919577148,Silent
Antigua and Barbuda,2004,male,15-24 years,0,6968,,919577148,Millenials
Antigua and Barbuda,2004,male,25-34 years,0,6556,,919577148,Generation X
Antigua and Barbuda,2004,male,5-14 years,0,8196,,919577148,Millenials
Antigua and Barbuda,2004,male,75+ years,0,1094,,919577148,Silent
Antigua and Barbuda,2005,female,15-24 years,0,7780,,1022191296,Millenials
Antigua and Barbuda,2005,female,25-34 years,0,7327,,1022191296,Generation X
Antigua and Barbuda,2005,female,35-54 years,0,12835,,1022191296,Boomers
Antigua and Barbuda,2005,female,5-14 years,0,8584,,1022191296,Millenials
Antigua and Barbuda,2005,female,55-74 years,0,4157,,1022191296,Silent
Antigua and Barbuda,2005,female,75+ years,0,1575,,1022191296,Silent
Antigua and Barbuda,2005,male,15-24 years,0,7113,,1022191296,Millenials
Antigua and Barbuda,2005,male,25-34 years,0,6444,,1022191296,Generation X
Antigua and Barbuda,2005,male,35-54 years,0,11778,,1022191296,Boomers
Antigua and Barbuda,2005,male,5-14 years,0,8358,,1022191296,Millenials
Antigua and Barbuda,2005,male,55-74 years,0,3748,,1022191296,Silent
Antigua and Barbuda,2005,male,75+ years,0,1110,,1022191296,Silent
Antigua and Barbuda,2006,female,15-24 years,0,7902,,1157005444,Millenials
Antigua and Barbuda,2006,female,25-34 years,0,7098,,1157005444,Generation X
Antigua and Barbuda,2006,female,35-54 years,0,13374,,1157005444,Boomers
Antigua and Barbuda,2006,female,5-14 years,0,8571,,1157005444,Millenials
Antigua and Barbuda,2006,female,55-74 years,0,4256,,1157005444,Silent
Antigua and Barbuda,2006,female,75+ years,0,1573,,1157005444,Silent
Antigua and Barbuda,2006,male,15-24 years,0,7239,,1157005444,Millenials
Antigua and Barbuda,2006,male,25-34 years,0,6319,,1157005444,Generation X
Antigua and Barbuda,2006,male,35-54 years,0,12202,,1157005444,Boomers
Antigua and Barbuda,2006,male,5-14 years,0,8485,,1157005444,Millenials
Antigua and Barbuda,2006,male,55-74 years,0,3847,,1157005444,Silent
Antigua and Barbuda,2006,male,75+ years,0,1107,,1157005444,Silent
Antigua and Barbuda,2007,male,35-54 years,1,12530,,1311401333,Boomers
Antigua and Barbuda,2007,female,15-24 years,0,8013,,1311401333,Millenials
Antigua and Barbuda,2007,female,25-34 years,0,6962,,1311401333,Generation X
Antigua and Barbuda,2007,female,35-54 years,0,13860,,1311401333,Boomers
Antigua and Barbuda,2007,female,5-14 years,0,8555,,1311401333,Generation Z
Antigua and Barbuda,2007,female,55-74 years,0,4400,,1311401333,Silent
Antigua and Barbuda,2007,female,75+ years,0,1568,,1311401333,Silent
Antigua and Barbuda,2007,male,15-24 years,0,7330,,1311401333,Millenials
Antigua and Barbuda,2007,male,25-34 years,0,6267,,1311401333,Generation X
Antigua and Barbuda,2007,male,5-14 years,0,8564,,1311401333,Generation Z
Antigua and Barbuda,2007,male,55-74 years,0,3988,,1311401333,Silent
Antigua and Barbuda,2007,male,75+ years,0,1094,,1311401333,Silent
Antigua and Barbuda,2008,female,15-24 years,0,8108,,1368431037,Millenials
Antigua and Barbuda,2008,female,25-34 years,0,6910,,1368431037,Generation X
Antigua and Barbuda,2008,female,35-54 years,0,14278,,1368431037,Boomers
Antigua and Barbuda,2008,female,5-14 years,0,8537,,1368431037,Generation Z
Antigua and Barbuda,2008,female,55-74 years,0,4587,,1368431037,Silent
Antigua and Barbuda,2008,female,75+ years,0,1567,,1368431037,Silent
Antigua and Barbuda,2008,male,15-24 years,0,7404,,1368431037,Millenials
Antigua and Barbuda,2008,male,25-34 years,0,6274,,1368431037,Generation X
Antigua and Barbuda,2008,male,35-54 years,0,12782,,1368431037,Boomers
Antigua and Barbuda,2008,male,5-14 years,0,8599,,1368431037,Generation Z
Antigua and Barbuda,2008,male,55-74 years,0,4158,,1368431037,Silent
Antigua and Barbuda,2008,male,75+ years,0,1069,,1368431037,Silent
Antigua and Barbuda,2009,female,15-24 years,0,8199,,1224253000,Millenials
Antigua and Barbuda,2009,female,25-34 years,0,6917,,1224253000,Generation X
Antigua and Barbuda,2009,female,35-54 years,0,14629,,1224253000,Boomers
Antigua and Barbuda,2009,female,5-14 years,0,8514,,1224253000,Generation Z
Antigua and Barbuda,2009,female,55-74 years,0,4793,,1224253000,Silent
Antigua and Barbuda,2009,female,75+ years,0,1571,,1224253000,Silent
Antigua and Barbuda,2009,male,15-24 years,0,7489,,1224253000,Millenials
Antigua and Barbuda,2009,male,25-34 years,0,6325,,1224253000,Generation X
Antigua and Barbuda,2009,male,35-54 years,0,12978,,1224253000,Boomers
Antigua and Barbuda,2009,male,5-14 years,0,8599,,1224253000,Generation Z
Antigua and Barbuda,2009,male,55-74 years,0,4349,,1224253000,Silent
Antigua and Barbuda,2009,male,75+ years,0,1042,,1224253000,Silent
Antigua and Barbuda,2012,female,15-24 years,0,8435,78.10%,1211411704,Millenials
Antigua and Barbuda,2012,female,25-34 years,0,7215,78.10%,1211411704,Millenials
Antigua and Barbuda,2012,female,35-54 years,0,15193,78.10%,1211411704,Generation X
Antigua and Barbuda,2012,female,5-14 years,0,8401,78.10%,1211411704,Generation Z
Antigua and Barbuda,2012,female,55-74 years,0,5512,78.10%,1211411704,Boomers
Antigua and Barbuda,2012,female,75+ years,0,1625,78.10%,1211411704,Silent
Antigua and Barbuda,2012,male,15-24 years,0,7893,78.10%,1211411704,Millenials
Antigua and Barbuda,2012,male,25-34 years,0,6629,78.10%,1211411704,Millenials
Antigua and Barbuda,2012,male,35-54 years,0,13280,78.10%,1211411704,Generation X
Antigua and Barbuda,2012,male,5-14 years,0,8475,78.10%,1211411704,Generation Z
Antigua and Barbuda,2012,male,55-74 years,0,4994,78.10%,1211411704,Boomers
Antigua and Barbuda,2012,male,75+ years,0,1051,78.10%,1211411704,Silent
Antigua and Barbuda,2013,female,15-24 years,0,8494,78.10%,1192925407,Millenials
Antigua and Barbuda,2013,female,25-34 years,0,7397,78.10%,1192925407,Millenials
Antigua and Barbuda,2013,female,35-54 years,0,15236,78.10%,1192925407,Generation X
Antigua and Barbuda,2013,female,5-14 years,0,8353,78.10%,1192925407,Generation Z
Antigua and Barbuda,2013,female,55-74 years,0,5787,78.10%,1192925407,Boomers
Antigua and Barbuda,2013,female,75+ years,0,1652,78.10%,1192925407,Silent
Antigua and Barbuda,2013,male,15-24 years,0,8061,78.10%,1192925407,Millenials
Antigua and Barbuda,2013,male,25-34 years,0,6782,78.10%,1192925407,Millenials
Antigua and Barbuda,2013,male,35-54 years,0,13302,78.10%,1192925407,Generation X
Antigua and Barbuda,2013,male,5-14 years,0,8405,78.10%,1192925407,Generation Z
Antigua and Barbuda,2013,male,55-74 years,0,5238,78.10%,1192925407,Boomers
Antigua and Barbuda,2013,male,75+ years,0,1072,78.10%,1192925407,Silent
Antigua and Barbuda,2014,female,15-24 years,0,8537,78.30%,1280133333,Millenials
Antigua and Barbuda,2014,female,25-34 years,0,7578,78.30%,1280133333,Millenials
Antigua and Barbuda,2014,female,35-54 years,0,15273,78.30%,1280133333,Generation X
Antigua and Barbuda,2014,female,5-14 years,0,8296,78.30%,1280133333,Generation Z
Antigua and Barbuda,2014,female,55-74 years,0,6085,78.30%,1280133333,Boomers
Antigua and Barbuda,2014,female,75+ years,0,1686,78.30%,1280133333,Silent
Antigua and Barbuda,2014,male,15-24 years,0,8208,78.30%,1280133333,Millenials
Antigua and Barbuda,2014,male,25-34 years,0,6928,78.30%,1280133333,Millenials
Antigua and Barbuda,2014,male,35-54 years,0,13325,78.30%,1280133333,Generation X
Antigua and Barbuda,2014,male,5-14 years,0,8335,78.30%,1280133333,Generation Z
Antigua and Barbuda,2014,male,55-74 years,0,5503,78.30%,1280133333,Boomers
Antigua and Barbuda,2014,male,75+ years,0,1083,78.30%,1280133333,Silent
Antigua and Barbuda,2015,female,55-74 years,1,6403,,1364863037,Boomers
Antigua and Barbuda,2015,female,15-24 years,0,8561,,1364863037,Millenials
Antigua and Barbuda,2015,female,25-34 years,0,7740,,1364863037,Millenials
Antigua and Barbuda,2015,female,35-54 years,0,15323,,1364863037,Generation X
Antigua and Barbuda,2015,female,5-14 years,0,8239,,1364863037,Generation Z
Antigua and Barbuda,2015,female,75+ years,0,1724,,1364863037,Silent
Antigua and Barbuda,2015,male,15-24 years,0,8331,,1364863037,Millenials
Antigua and Barbuda,2015,male,25-34 years,0,7059,,1364863037,Millenials
Antigua and Barbuda,2015,male,35-54 years,0,13370,,1364863037,Generation X
Antigua and Barbuda,2015,male,5-14 years,0,8268,,1364863037,Generation Z
Antigua and Barbuda,2015,male,55-74 years,0,5784,,1364863037,Boomers
Antigua and Barbuda,2015,male,75+ years,0,1087,,1364863037,Silent
Argentina,1985,male,75+ years,202,363000,69.40%,88416668900,G.I. Generation
Argentina,1985,male,55-74 years,485,1997000,69.40%,88416668900,G.I. Generation
Argentina,1985,male,35-54 years,414,3346300,69.40%,88416668900,Silent
Argentina,1985,female,55-74 years,210,2304000,69.40%,88416668900,G.I. Generation
Argentina,1985,male,25-34 years,177,2234200,69.40%,88416668900,Boomers
Argentina,1985,female,75+ years,41,537000,69.40%,88416668900,G.I. Generation
Argentina,1985,male,15-24 years,156,2415200,69.40%,88416668900,Generation X
Argentina,1985,female,35-54 years,142,3355300,69.40%,88416668900,Silent
Argentina,1985,female,25-34 years,65,2185200,69.40%,88416668900,Boomers
Argentina,1985,female,15-24 years,69,2354200,69.40%,88416668900,Generation X
Argentina,1985,male,5-14 years,16,3044200,69.40%,88416668900,Generation X
Argentina,1985,female,5-14 years,11,2955200,69.40%,88416668900,Generation X
Argentina,1986,male,75+ years,230,365000,,110934442763,G.I. Generation
Argentina,1986,male,55-74 years,530,2008300,,110934442763,G.I. Generation
Argentina,1986,male,35-54 years,478,3365200,,110934442763,Silent
Argentina,1986,male,25-34 years,209,2246900,,110934442763,Boomers
Argentina,1986,female,75+ years,48,540200,,110934442763,G.I. Generation
Argentina,1986,female,55-74 years,201,2317100,,110934442763,G.I. Generation
Argentina,1986,male,15-24 years,186,2428900,,110934442763,Generation X
Argentina,1986,female,35-54 years,188,3374300,,110934442763,Silent
Argentina,1986,female,25-34 years,96,2197600,,110934442763,Boomers
Argentina,1986,female,15-24 years,101,2367600,,110934442763,Generation X
Argentina,1986,male,5-14 years,10,3061400,,110934442763,Generation X
Argentina,1986,female,5-14 years,7,2971900,,110934442763,Generation X
Argentina,1987,male,75+ years,200,369800,,111106191358,G.I. Generation
Argentina,1987,male,55-74 years,532,2034500,,111106191358,G.I. Generation
Argentina,1987,male,35-54 years,482,3409100,,111106191358,Silent
Argentina,1987,female,75+ years,57,547000,,111106191358,G.I. Generation
Argentina,1987,female,55-74 years,224,2347300,,111106191358,G.I. Generation
Argentina,1987,male,25-34 years,192,2276200,,111106191358,Boomers
Argentina,1987,male,15-24 years,179,2460600,,111106191358,Generation X
Argentina,1987,female,35-54 years,209,3418300,,111106191358,Silent
Argentina,1987,female,25-34 years,89,2226200,,111106191358,Boomers
Argentina,1987,female,15-24 years,93,2398400,,111106191358,Generation X
Argentina,1987,male,5-14 years,15,3101300,,111106191358,Generation X
Argentina,1987,female,5-14 years,14,3010700,,111106191358,Generation X
Argentina,1988,male,75+ years,216,392000,,126206817196,G.I. Generation
Argentina,1988,male,55-74 years,550,2079000,,126206817196,G.I. Generation
Argentina,1988,male,35-54 years,477,3503000,,126206817196,Silent
Argentina,1988,female,75+ years,61,602000,,126206817196,G.I. Generation
Argentina,1988,female,55-74 years,233,2412000,,126206817196,G.I. Generation
Argentina,1988,male,25-34 years,215,2276000,,126206817196,Boomers
Argentina,1988,male,15-24 years,211,2524000,,126206817196,Generation X
Argentina,1988,female,35-54 years,198,3508000,,126206817196,Silent
Argentina,1988,female,15-24 years,101,2459000,,126206817196,Generation X
Argentina,1988,female,25-34 years,61,2228000,,126206817196,Boomers
Argentina,1988,male,5-14 years,20,3210000,,126206817196,Generation X
Argentina,1988,female,5-14 years,11,3115000,,126206817196,Generation X
Argentina,1989,male,75+ years,208,400000,,76636898036,G.I. Generation
Argentina,1989,male,55-74 years,548,2105000,,76636898036,G.I. Generation
Argentina,1989,male,35-54 years,462,3561000,,76636898036,Silent
Argentina,1989,female,75+ years,65,622000,,76636898036,G.I. Generation
Argentina,1989,male,25-34 years,219,2287000,,76636898036,Boomers
Argentina,1989,female,55-74 years,201,2446000,,76636898036,G.I. Generation
Argentina,1989,male,15-24 years,186,2575000,,76636898036,Generation X
Argentina,1989,female,35-54 years,166,3563000,,76636898036,Silent
Argentina,1989,female,25-34 years,83,2240000,,76636898036,Boomers
Argentina,1989,female,15-24 years,80,2509000,,76636898036,Generation X
